Nivel_1,t_stamp,nombre_sitio,fecha_hora
1.73854,2025-09-17 21:12:50,tanque_alcaldes,2025-09-17 21:12:50
1.74323,2025-09-17 21:15:50,tanque_alcaldes,2025-09-17 21:15:50
1.74742,2025-09-17 21:18:50,tanque_alcaldes,2025-09-17 21:18:50
1.74734,2025-09-17 21:21:50,tanque_alcaldes,2025-09-17 21:21:50
1.74547,2025-09-17 21:24:50,tanque_alcaldes,2025-09-17 21:24:50
1.74936,2025-09-17 21:27:50,tanque_alcaldes,2025-09-17 21:27:50
1.75004,2025-09-17 21:30:50,tanque_alcaldes,2025-09-17 21:30:50
1.75476,2025-09-17 21:33:50,tanque_alcaldes,2025-09-17 21:33:50
0.0,2025-09-17 21:36:50,tanque_alcaldes,2025-09-17 21:36:50
1.76949,2025-09-17 21:39:50,tanque_alcaldes,2025-09-17 21:39:50
1.77499,2025-09-17 21:42:50,tanque_alcaldes,2025-09-17 21:42:50
1.77181,2025-09-17 21:45:50,tanque_alcaldes,2025-09-17 21:45:50
1.78201,2025-09-17 21:48:50,tanque_alcaldes,2025-09-17 21:48:50
1.78284,2025-09-17 21:51:50,tanque_alcaldes,2025-09-17 21:51:50
1.7872,2025-09-17 21:54:50,tanque_alcaldes,2025-09-17 21:54:50
1.7976,2025-09-17 21:57:50,tanque_alcaldes,2025-09-17 21:57:50
1.79868,2025-09-17 22:00:50,tanque_alcaldes,2025-09-17 22:00:50
1.80107,2025-09-17 22:03:50,tanque_alcaldes,2025-09-17 22:03:50
0.0,2025-09-17 22:06:50,tanque_alcaldes,2025-09-17 22:06:50
1.81822,2025-09-17 22:09:50,tanque_alcaldes,2025-09-17 22:09:50
1.81488,2025-09-17 22:12:50,tanque_alcaldes,2025-09-17 22:12:50
1.82002,2025-09-17 22:15:50,tanque_alcaldes,2025-09-17 22:15:50
1.82342,2025-09-17 22:18:50,tanque_alcaldes,2025-09-17 22:18:50
1.82616,2025-09-17 22:21:50,tanque_alcaldes,2025-09-17 22:21:50
1.83116,2025-09-17 22:24:50,tanque_alcaldes,2025-09-17 22:24:50
1.84261,2025-09-17 22:27:50,tanque_alcaldes,2025-09-17 22:27:50
1.84202,2025-09-17 22:30:50,tanque_alcaldes,2025-09-17 22:30:50
1.84073,2025-09-17 22:33:50,tanque_alcaldes,2025-09-17 22:33:50
1.85209,2025-09-17 22:36:50,tanque_alcaldes,2025-09-17 22:36:50
1.86219,2025-09-17 22:39:50,tanque_alcaldes,2025-09-17 22:39:50
1.86509,2025-09-17 22:42:50,tanque_alcaldes,2025-09-17 22:42:50
